index,id,title,category,comment
976,795,Missing Pit Lid,General,There is a missing lid from a pit located on pedestrian footpath. There is a piece of plywood covering the missing lid so no one falls in.
977,797,Damaging potholes,General,Elizabeth Street is full of damaging potholes which are only filled with loose gravel and these are getting worse daily.
978,799,Road breaking up,General,Road pavement breaking up along full length of road.
979,80,Early morning and weekend construction noise,General,"Construction work regularly starts around 6am every week day. Construction work also start early on Saturday mornings. This noise is very loud and disturbs my sleep. This noise consists of general construction, power tools and the running of trucks and constant truck reversing warning sounds can be heard. This is an ongoing issue that has been happening for several weeks/months."
980,800,Potholes,General,Potholes that had some bitumen thrown in them last week have not been fixed at all and after the first day all the fill had been flicked out all over the place. Large sections of Castlewood Drive have been marked for fixing but no progress so far. This is the 632 bus route so the buses which come by every half hour are taking their toll on the road surface.
981,801,Potholes,General,On Burke road at no 44
982,802,No lighting,Streetlight,No lighting at night for pathway
983,803,Plug patching pothole has come out,General,The pothole near this corner has opened up with the solid plug of bitumen from a previous patch coming out and sitting alongside it.
984,805,Street Lights,General,The street lights along Capital Cct leading into Canberra Ave have not been working for several weeks.
985,806,Stop Sign and Parking restrictions,General,"When I ride my bike along the Nelson Road bike route vehicles constantly nose out of Havilah Road in order to see approaching traffic. This is a serious issue for riders. Implementing a proper ""No Stopping"" zone in both Havilah road approaching Nelson road and In Nelson road would give a better line of sight and a ""Stop Sign"" for traffic from Havilah Road would make the road safer."
986,807,Lane markings,General,"Increasingly, cars are turning right onto Lambton Rd from Curley Rd, using the left hand lane. This compounds traffic congestion when the traffic lights are synchronised for a green left turn arrow to cycle through - a right turning car from left lane can stop a long line of cars from turning left. We just need some turning arrows painted on the lanes here please so that the left lane of Curley Rd is left turn only and the right lane is right turn only. Thanks"
987,809,Road subsidence,General,Dangerous collapse of road surface near no 157
988,81,Abandoned vehicle,General,"The vehicle is on a bend parked almost a metre out from the curb and has been here with no plates for well over a week , its a hazard and its removal should be marked a high priority by the rangers. (It has been marked)"
989,810,Potholes and unstable edge,General,This road is in complete disarray. the street is wide enough that two cars should be able to safely pass but ot reduced to one lane due to multiple ( hundreds) of refilled potholes that reemerge after even the briefest of storms. It is a main thoroughfare and needs an urgent upgrade including curb and guttering.
990,811,Pot hole,General,Road breaking up and sending large chunks of road everywhere
991,812,Street light bulb needs replacing,General,Street light bulb needs replacing as it's been out for about a month now.
992,813,Potholes,General,There are 4 enormous potholes that have been here for months. They were probably last repaired last year but not correctly and are now huge and no one has rectified them. People swerve onto the other side of the road to avoid these large deep holes.
993,814,Street light not working,General,The streetlight is not working. Pole no.is 60 258173
994,815,Speeding motorists,General,"Drivers are using the hilly section of Burraneer Bay Road between Port Hacking Road and Yathong Road Caringbah South as a race track. It is supposed to be a 50km/h zone however as residents we constantly observe cars clearly not following the speed limit. Years ago there used to be a 'speed cameras used in this area sign' however that is long since gone and sometimes you see a police car doing speed checks on the other side of port hacking road which has adjusted driver behaviour. With large boats parked on the roadside, concealed driveways just over the crest could I please request either more police presence or signage advising of potential speed cameras. I asked RMS to bring their mobile speed cameras to the area but was advised it would not happen for some time. Nothing slows people down faster then a highway patrol police car, please, something needs to be done as this road is being used as an alternative to the kingsway. While I accept increased traffic as part of the areas growth it is unacceptable for motorists to drive well above the speed limit on a residential street.thank you."
995,816,Potholes,General,"Massive potholes on Rajah Road requiring swerving on approach to a crest..just a ,matter of time before there is a serious accident. Plus the damage to our cars. Are we as residence (rate payers) supposed to pay for the damage to our tyres & wheels.??"
996,818,Street Lights not working,General,"Street light between 19 and 21Jacka Crescent Campbell works intermittently and when it does work it;s a very faint light and light at 27 Jacka Crescent Campbell is completely out of order, With both lights out of order it makes that section of Jacka Crescent very dark and dangerous for pedestrians and local residents."
997,819,Crater hole in road,General,"There is a massive hole in the road caused by God knows what. One of the residents on the street has recently fallen over due to it. Please sort this out. This hole could consume a wheel and possibly many small children at once. If it rained a substantial amount I could swim in this hole. Gravel from the hole spills out onto the street like marbles for motorbikes. My number is 0404563322, my name is Bill please call me if you are confused about location. This is an urgent problem."
998,82,Deep pothole,General,Rain has waged out quite a large pothole.
999,820,Cahill Expressway over Circular Quay,General,"I am writing to you about a dangerous section of the Cahill Expressway, where the speed limit is set very low, prompting extremely aggressive behaviour on the part of some drivers."
1000,821,Parking & lack of public transport,General,"The Avenue has only apartment blocks, no houses, most of the blocks have no parking facilities. Woollahra Council has a car park for the sporting events which the residents are not allowed to use any longer than 1hr in the winter months (football). Parking permits are allocated 1 per unit but there is no public transport available other than to Circular Quay via the harbour & Kings Cross or from Edgecliff then a train or a ferry to Circular Quay. Woollahra Council knowing all the complaints re available parking in the street gave permission to build Cranbrook School and take over the playing fields in the area. They also have sporting events every weekend and training during the week (evenings). The parking in the street is used by the visiting teams. Now they have introduced a Communal Garden which also requires heavy vehicles, personal parking etc and there is not enough car space for the residents of the area. When there is an event e.g. circuis in Lyon Park the people attending ask where is the nearest available parking and they are referred to our streets. The ferry commuters are also referred to park in our streets. When will this council even give consideration to the residents of Rose Bay Garden Estate and why won't they build a car park and/or install public transport. Suggestion: Put a continuous running bus on running from the ferry wharf to bondi beach which will free up parking in both areas and enable ferry commuters living off O'Sullivan and Curlewis Sts to easily get from Bondi to the ferry and vice versa. Ferries are a very comfortable way for aged people to travel because they are usually on flat levels and the gangways are wide and short."
1001,822,Today's Forum at Eastern Suburbs Leagues Club,General,"Thank you for the opportunity to attend this well presented forum. I gather you noticed that the majority of guests who aired their views were all about road, parking, re-application for license (85++) problems and no issues regarding travel on public transport because we simply cannot get on a train and travel without having to use stairs or escalators. The buses are difficult because they are hard to get on board and rarely stop at convenient locations e.g. St Vincent's Hospital. Ferries are easy to travel on from Rose Bay but to get there by public transport is a nightmare almost impossible for aged people. Please give this some thought."
1002,823,Large holes in road with water gushing out,General,Reported problem to Sydney Water who said they may take 21 days to fix but the holes in the road are large and getting larger
1003,824,"Street there, but not sealed...!",General,I own 2 properties where I've pinpointed on the corner there berrembed street side. But there is street there that connects to balaro street. Even balaro street and all the other streets nearby of berrembed street all in need of urgent sealing. Though ive owned one of the propertys for 20 years and have personally hand written to council in the last five years nothing has been done.
1004,825,Lights in underpass,General,"Lights in underpass are not working, and this makes it difficult to see in the early hours of the morning"
1005,826,Potholes,General,A pothole on provincial st as you approach Cumberland rd
1006,827,Heavy vehicles,General,Increasing amounts of heavy vehicles using the road to access m5 despite more appropriate access via Moorebank avenue high is mostly commercial. Nuwarra Rd is a single lane rd with 3 preschools facing directly onto it and is otherwise almost entirely residential with further high density housing to be built. Please divert heavy vehicles off this road!
1007,828,Pot Hole,General,Small pot hole when approaching nearby roundabout
1008,829,The Ridgeway constant pot holes along it,General,"There are constant pot holes along The Ridgeway way all the way from Bishendens Road Lisarow to Holgate. The bends are horrendous and unnecessary for 2015. I have driven the road to Mt Hutt ski field South Island NZ, in the late 70s and felt safer."
1009,830,Street lights,General,Street lights in front of No 63 and opposite No 61 are out so big area in darkness
1010,831,Stop sign down,General,There is a stop sign that has fallen down on this street. The Street sign for Clyde St also appears to have fallen down.
1011,832,Bus Stop Sign down,General,The sign for this bus stop is down and look like it has been removed.
1012,833,Graffiti & Speeding Drivers,General,"Regularly suburb is inundated with 'gangs' of youths who are rowdy & under influence of alcohol. Householders do not venture onto street but wait till morning to determine what damage has been inflicted. Often rubbish is strewn on road or footpath area & Graffiti painted on fences. Late at night drivers speed down Roper Rd, Elkington Drive & Blueridge Drive, Blue Haven, screeching brakes possibly taking these streets as short cut to Doyalson link road"
1013,834,Unsafe road surface in suburban Neighbourhood street.,General,"At the intersection of Parry Ave & Riviera St, Terrigal the road surface is unsafe and in a dilapidated condition in need of urgent repair, regrading and resurfacing with appropriate material to gandlebthebtraffic loads on the intersection. Parry Ave is also a very narrow street and unsafe at the riviera end of the street."
1014,835,A car parks too close the roundabout,General,A holden commdore parks to close the roundabout.When drivers want to turn left they have to change lanes across unbroken line to turn left on to walker street. Make it a clearway or no parking zone.
1015,836,End of Reycroft ave is too dark.,General,At night the End of Reycroft ave in front of 29 and 31 is too dark can't see if there someone or a cat is walking across the road put a street light between 29 and 31 to light up the end of the street
1016,837,Broken access cover in left lane,General,There is a steel and concrete access cover in the left lane with several segments of concrete missing. This is a major hazard for cyclists descending mona vale road.
1017,838,Pot Holes,General,"The street was dug up some time ago and then filled in, but with the rain and trucks using the street large pot holes have developed. Council has been called a number of time and nothing has been done. The pot holes are getting worse and soon you will not be able to avoid them. I have a fairly new car and am worried that it will get damaged from these pot holes as at night they are hard to see."
1018,839,Flashing School Zone Signs,General,"St. Euphemia College Bankstown has two school entrances for students and parents to enter. The two entrances include Stacey Street & East Terrace. The East Terrace road does not have flashing school zone signs , to alert drivers that school zone speeds are in force. On many occassions motorists speed through the school crossing which also does not have a Lollipop controlled pedestrian crossings. As a result their has been many near misses over the years of both parents and children nearly run over at the crossing. I ask that you raise this matter with council as a high priority. I would like to see both Flashing school zone signs and a lollipop controlled pedestrian crossing installed on the East Terrace pedestrian crossing to operate during the school zone hours."
1019,840,Construction activity and material on the street,General,"Hi The top of this street is blocked by a rubbish skip, left over construction materials and vehicles - why cannot the builder use his own site and not the street??"
1020,841,Road surface,General,Road surface damaged
1021,842,Poor & Dangerous Road.,General,"Road too narrow & surface in very poor condition with increasing traffic use .This is the second year I have reported this with no results to date. Why does it appear that we need to have a major accident or death before action is taken?This road is between Pacific Hwy.& Mulloway Road, Chain Valley Bay.N.S.W.2259."
1022,844,Pot holes,General,"From flying fox lane, vacy the road has many pot holes and divetts. Very scary when traffic coming the other way especially with trucks. Also vacy bridge exit is a nightmare."
1023,845,Street lighting,General,Street lighting very dim and stops working
1024,847,Speed within retirement village.,General,Located inside a retirement village yet cars exceed speed limit (20 kph) by 30 kph . Cars travel at 50 kph along side pensioners walking on roadway as no footpaths are provided. There will be a death. This danger has been happening for 20 years.Please help avert a tragedy. Thank you for any assistance. JS
1025,848,Traffic,General,"There is too much traffic on this tiny street, there have been accidents because the bends are blind. Police officers park here as well as tynan customers. Add that to the local residents and it's a nightmare to park."
1026,849,"Bellevue Avenue, Avalon",General,Large pothole on east side of street near Sanders Lane
1027,85,Graffiti,General,"There is graffiti sprayed on the telegraph poles along Old Bathurst Road (Between Bowaga Avenue and Rusden Road), East Blaxland."
1028,850,Axle busting pothole,General,"Located at entry to Oak Road, Matcham"
1029,851,Speed bumps required,General,"Living on this street for some time now i have come to notice there is a large amount of cars excessively speeding. The road is also frequented with children, with a park and school backing onto the road i think a speed bump/s are required before an inevitable accident occurs."
1030,852,This is a test,General,Testing this app
1031,853,Accident prone intersection urgently needs attention.,General,Personally I was in a near fatal T-bone accident. A vehicle running a stop sign travelling about 60kph collided into the drivers door and I was fortunate to have a lucky escape with no serious injury. I live on Park St. about 100 meters from this intersection and see and hear incidents all the time here. I would like to see some form of traffic obstacle to slow traffic down along Redman Street on approach to this intersection. I have also witnessed cars travelling along Park Street coming from Canterbury Road traveling at ridiculous speeds sometimes over 80kph and I would really like to see speed humps put in place to slow them down.
1032,854,Multiple street lights out,General,"I counted approximately 8 street lights on this interchange that were not working. I couldn't inspect the whole interchange, so there may be more. Might be indicative of a larger problem?"
1033,855,Damaged guard rail,General,"On 6 Aug 2015 a cattle truck rolled (http://www.coffscoastadvocate.com.au/ news/ cattle-truck-roll-blocks-pacific-hwy/ 2731040/ ), destroying guardrail on the southbound section on this road."
1034,856,Review for possible U-Turn permitted signs,General,I draw attention to the following stretches of the Pacific Hwy:
1035,857,Green traffic light signal out,General,"At the intersection of Grafton Street and Coff Street, when heading northbound, the set of lights in the centre of the highway on the northern side of the intersection - green light only - is not working."
1036,858,Footpath Damaged,General,"Foot path in numerous sections has severe cracking, posing a trip hazard to pedestrians and visitors to the local businesses."
1037,859,Parking,General,"The northern end of Spencer St. is signposted for parking which allows parking to 5 meters from the corner. The southern end, adjacent to Welesley St., is not signposted which limits parking to 10 meters from the corner. This means the street loses 2 car spots. Trees in the street already limit available parking. This situation affects many streets in the Sydney inner west. Please either signpost the southern end of the street or change the allowable distance for non- signposted streets."
1038,86,Graffiti,General,"There is graffiti sprayed on the traffic control signs along Russell Street, between Old Bathurst Road and the M4."
1039,860,Bumpy Road to Hospital,General,The road to hospital is in terrible state especially if being transported to hospital via ambulance for people with severe problems please fix street
1040,861,Urgent attention - Low trees,General,We travel upto 5m high.
1041,862,Urgent attention- low trees,General,We travel upto 5m high.
1042,863,Dangerous and very difficult access.,General,We tow busses in and out of Telford tours on the other side of the bridge. Now that the council put a new median opposite the bridge we are now forced to go over the top of the one on the bridge and is very dangerous as we may roll over.
1043,864,Low power lines.,General,We tow busses in and out of Telford tours upto 5m high. The power lines hanging low over the road need to be raised up to at least 5.3m high.
1044,865,"U-turn in peak hour traffic, require a no u-turn sign",General,At this intersection there is currently a no U-turn sign at this intersection when diving to athllon drive. When driving to hindmarsh there is no sign and motorists perform a U-turn there to get to the car yards at the end of Melrose drive. As there is no right turn lane (as there is no street to turn right into) I have a few close calls with either nearly running up the back of the car performing the U-turn or cars running into the back of me when I stop dead in the right hand lane. I believe a sign should be at this intersection on both sides of the road.
1045,866,Potholes,General,"The lower part of Cummins Street, Unanderra, has lines of potholes along the wheel tracks. Beyond that, there is some pavement failure further up the hill."
1046,867,Dangerous narrow road,General,"High Street in Caringbah has a high volume of local traffic, a high volume of through traffic as well as a high volume of street parking due to the units, townhouses and the shopping complex located in the street. The street is very narrow from the centre island towards Caringbah Rd and at most times of day, there is only enough room for one car to travel in any direction at a time. Cars have to pull to the side to allow cars coming from the other direction to pass. Rear view mirrors are often knocked off parked cars due to the narrow road and passing cars not having enough room. Some people speed down the road as fast as they canso they can get to the other end before any incoming cars come. With lots of residents and children in this area, this is extremely dangerous. This road needs to be made a one way street from the traffic island towards caringbah road to improve safety."
1047,868,Fallen tree,General,"There is a tree that has been fallen onto 5 bayswater st, st johns park nsw 2176. It is now has fully fallen and is blocked half of the road. It was half blown down 2 weeks ago buy the wind."
1048,869,Driveway of 9 Lefroy St Griffith A.C.T,General,A large pot hole has reoccurred in exactly the same spot you repaired it last time .I feel maybe there is an underlying problem which needs to be further investigating rather than just doing the usual thing and filling it with a bucket full of tar.It is considerably much larger than when u repaired it last
1049,87,Weeds,General,Appreciate in the Giffen Close island could be sprayed for weeds as they are bursting out all over!
1050,870,Potholes,General,Could the potholes at the lights wattle grove drv & Heathcote rd be repaired north bound
1051,872,Please make it an official pedestrian crossing,General,"Front of club rivers rear entrance. Since i have started picking up my kids from st joseph catholic riverwood, we have to dodge traffic coming from both direction since all parking available is on the other side of school."
1052,873,Relocate pedestrian crossing on cnr Launceston street and Hindmarsh Drive,General,"The traffic island at the corner of Launceston Street and Hindmarsh Drive in Lyons has the lowered pedestrian crossing too close to the intersection. This means that when cars are waiting to turn right onto Hindmarsh drive, they completely block the crossing, making it difficult for pedestrians and bicycles to cross safely. I suggest moving the crossing at least one car length back, or removing the island completely from one car length back from the intersection to allow others to cross safely."
1053,874,Excessive speed in residential area,General,Too often Buses and cars speed down Tremere street as a short cut between Zoeller St and Burwood Road. Traffic calming devices should be put on streets to slow the cars down especially in residential areas where there are kids about
1054,876,Traffic signals,General,"The traffic signals installed here have been a waste of time to the community, and are used as a revenue raiser by police."
1055,877,Parked Cars make it extremely difficult to make a right-hand turn onto Glebe Road,General,Cars parked outside the business on the corner of King Street and Glebe Road reduce traffic visibility and make it extremely dangerous at times to make a right-hand turn from King Street onto Glebe Road. This is coupled with the fact that Glebe Road curves and climbs at this point making it difficult to see oncoming traffic. I think that parking on Glebe Road at the front of this business should be restricted or prohibited.
1056,879,Pot holes on road to Scout Hall,General,Multiple potholes on roadway leading to scout hall at the corner of Koorabel and Euroka St West Wollongong and Also on the Koorabel and Bukari St intersection
1057,88,Broken steps,Footpaths,Missing bricks on these steps create a serious slip hazzard.
1058,880,Potholes,General,There are potholes on the junction of quarry way and peachgrove st making them hard to avoid
1059,881,Poor lighting effectiveness,General,"The lighting effectiveness in this street between the tennis courts and Beecroft Road is low due to trees covering existing lights and not enough lights for the street. For safety reasons, I request a pruning of branches on trees and installation of at least one more light please"
1060,882,Road Surface Deterioration,General,"The southbound left lane of Bourke St between Urana St & Fernliegh Rd is a disgrace, this section has been in poor repair for approx 12-18 months."
1061,883,Illegal uturn,General,Ever since the council put a barrier in the middle of the road to stop vehicles turning right on to brunker road Vehicles now do illegal uturns by turning in my driveway and neighbors driveways and sometimes almost hitting our vehicles Im worried as i have kids her play in the driveway and i fear a vehicle may run them over Please something has to get done as the council is the one who caused this
1062,885,Dangerous bend in road,General,The bend the road in question during market day and or sporting events narrows so that cars can no longer pass without making contact. Most will stop but a few will drive through at speed making contact with mirrors which has happened on many occasions. Could a no stopping zone be installed on one side of the road to allow two way traffic movement?
1063,886,Rut across road,General,In front of 29 Lisa Crescent there is a rut across the road where a trench was never properly finished off/topped up after the fill settled.
1064,887,Large areas of potholes,General,"The surface of this road is disgusting from the intersection at Pacific Highway most of way to Tumbi Road, quite some kilometers. If a little bit of tar is replaced it is only a metter of a couple of weeks and it has started to break up again. Not only the potholes but there is a large stretch extremely narrow as well, with no exaggeration. I would attach a photo but consider too dangerous o stand on side of road"
1065,888,Dip,General,Dip in joining Street Edgar and Hume highway.
1066,889,Pothole,General,Pothole 30 cm deep south edge of bells place 80 m from intersection
1067,89,"Failure of Council to provide safe traffic conditions for residents due to prking conditions for work ve at adjacent ""light"" industrial arera.hicles, visitors and employees",General,"Please see attached copy of recent submission to Council. The only acknowledgement was from Councillor Michael Platt, who said he would discuss the question of parking restrictions with Council. Subsequently, agenda item:- ""further extension of parking restrictions from the Princes Highway to the vicinity of 264 West Street, Carlton"", was listed for Council's meeting held on Tuesday, 3 December, 2013. Final determination was completed at the next meeting on 9 December, when it was advised that the matter had been referred to the Kogarah Local Traffic Committee and not approved asit was ""not considered in the best interests of all properties in the Street, negatively impacting on parking availability. There are only twelve private residences (six on each side of the street), located between the ""light ""industrial area and the Princes Highway, and parking availability outside all of these homes is nil, due the the impact of parking practices of the occupants and visitors of nearby factory premises, contrary to Council's requirement to provide offstreet parking. incumbent on Council and owners of the industrial premise to resume space inorder to erect a suitable Parking Station, at the joint cost to Council and and a Council Rates Levy on each industrial site owner. Regards, Reg & Iris Kirkwood In the absence of any other action, we consider it"
1068,890,Parking on Corner - Dangerous Obstruction,General,"When turning right from Garnet Avenue into Grove Street it is necessary to nose out blindly into potential oncoming traffic in order to see if it is clear to turn. This is because vehicles are always parked right on the very corner of Grove Street. There hasn't been a collision yet, but there are regular close calls. Suggest landscaping corner to prevent parking so close to corner."
1069,891,Pot holes,General,I have reported the dire state of Left Bank Rd and Frasers Rd to Byron Shire Council months ago. I have not had a response. Frasers Rd has so many pot holes that is turning back into a dirt road.
1070,892,"Frasers Rd-broken road surface, potholes, eroded shoulder",General,"Many large potholes, cracked road surface, shoulder eroded with gullies forming, combined with steep, narrow road with tight bends and dropoffs = dangerous conditions. This problem has been getting worse with time and no repairs have been done to this road in years."
1071,893,Bicycle hazard,General,Tar has come away from around a concrete hydrant cover forming deep holes around it. It is right in a choke point for traffic. It would be great next time road maintenance is up there they could stick a bit more tar in there. Thanks on advance.
1072,894,Excessive speed,General,"Hill Street is a major arterial road between Lake Road,Lord Street and Pacific Drive. The corner of Hill Street and Owen Street has a Stop sign to stop traffic on Owen Street when crossing or entering Hill Street. Vehicles rarely stop! I live at this corner and have seen many near misses and several serious accidents, and fatalities. Vehicles using Hill Street always travel at excessive speed. Some sort of speed deterrent needs to be used in Hill Street. Speed humps, roundabouts, narrowing of road,etc should be considered."
1073,895,Potholes,General,Potholes in road surface at bottom of driveways to numbers 3 and 5 and also between house number 5 and 7.
1074,896,Kerb and road surface,General,There is a small height difference between bottom of the kerb and the road surface. When cars with low chassis are moving the bottom is scraping the kerb. I reckon the road surface has to be raised in level with the kerb.
1075,897,Review increasing Solitary Islands Way speed limit,General,Between Sandy Beach overpass and Emerald Beach:
1076,898,Major potholes,General,"This road is worse then dirt roads, large amount of potholes and rough edges."
1077,899,Pedestrian Safe Crossong,General,"This is a very blind bend / turn from Windsor Road into Sheffield Street as you actually have to go around the corner to cross the road at the existing pedestrian island. Drivers do not give way, even though there is a give way road marking. I ride a mobility scooter and I find it to be dangerous. It is also very poorly lit at night."
1078,900,Pedestrian Safe Crossong,General,"This is a very blind bend / turn from Windsor Road into Sheffield Street as you actually have to go around the corner to cross the road at the existing pedestrian island. Drivers do not give way, even though there is a give way road marking. I ride a mobility scooter and I find it to be dangerous. It is also very poorly lit at night."
1079,901,Fixing of large dip in Parsley Rd Vaucluse 2030,General,Large dip in road at top of Parsley Rd on corner of Parsley Rd and road that goes down to parsley bay car park.
1080,902,Pot holes near jemey moss hotel,General,Large pot holes
1081,903,Dumped car?,General,This car has been parked across the road from my house for at least 4 weeks. It hasn't moved once in all that time. It's certainly annoying and a traffic hazard. Has it been dumped?
1082,904,Guide post knocked over,General,Two posts on Northern side of the road have been knocked over. The first is at the bend indicated and the second several hundred metres to the east. Both posts mark significant drop off.
1083,905,Damaged road,General,Under the Falcon Street bridge the roadway in the left lane after entering from the Ernest St bridge is a mess. Completely broken up and has been for over 12 months that I know of.
1084,906,Manly road/ burnt creek deviation,General,"Heading south on burnt creek going over Sydney road and heading down manly road, the top layer of road is all broken. So bad for your car and tyres. Needs resealing."
1085,907,Road is full of potholes and dangerous,General,I frequently travel along this road and it quite simply dangerous. The amount of deep potholes has caused me to loose control of my front wheels and subsequently steering has been lost momentarily. Luckily no one else was in the road having the same problem in the opposite direction.
1086,908,Trees overhanging the road,General,"Along Canberra Avenue somewhere between the Monaro Highway and Eyre St, where I turn off, there are giant old trees overhanging the road. This is not a problem to cars, but I followed a really tall truck and it had to drive up the centre of the road to avoid the branches on each side. Perhaps some trimming could prevent this."
1087,909,Broken shoulder of road,General,"Due to recent increase of heavy vehicles along Maitland Road and council garbage trucks, Telstra service vehicles accessing communication pit, Energy Australia accessing power pole and a number of vehicles making U turns pot holes and erosion of the road shoulder the rode is now unsafe for walking and bicycles"
1088,91,Missing bollard in lane way,General,"Hi guys, several years ago one of the concrete bollards in the lane way beside my house was repaired/replaced with a treated pine bollard. This bollard got knocked out several times and each time I put it back in the ground. The last time I saw it knocked out by the landscape direct mowing contractor and it has been missing ever since. The biggest issue is now the pedestrian access to the reserve has become a vehicle access. This is regularly used by local goons to take their cars and trail bike into the reserve to race them around. This is one of four reserve access points on my street. All the other access points have metal cross over barriers to prevent illegal vehicle access but still allow walkers or bike riders. Could you please have the bollard replace and if possible upgrade the barrier so it matches the rest of the street.o"
1089,910,Pothole,General,"There is a pothole which is quickly increasing in size and depth, located out front of number 5 Fraser St, centre of the road. With cars parked on the street cars are forced to the centre, and most aren't able to see it or avoid it. The road is quite busy as it links to the Princes Highway. Thanks for your attention"
1090,911,Weeds growing into my gardern from Public Park,General,I live side by side to a public park and the weeds are growing high along my fence and two others. I would appreciate if you would come to the park and kill of the weeds. thank you
1091,912,Weeds growing into my garden from public park/playground,General,I live side by side to a park/playground. The weeds in the park are growing high along the fence line including mine and two others. Would you please visit the park and get rid of the weeds. In the past you have mowed down and poisoned the weeds.
1092,913,Intersection with Spring Range Road and Carrington Road,General,"This intersection has low visibility when approaching Carrington Road from the south. Semi trailers, who daily use the road, can't turn left at the intersection corner from Carrington Road without crossing to the wrong side of the road across solid double white lines. The intersection is also a problem for traffic using the turning lane into Carrington Road - many residents have close encounters with vehicles cutting the corner."
1093,914,Hole,General,"Hole in street, it could be dangerous"
1094,915,Danger,General,"Steep, narrow, busy residential street leading to shopping centre which many cars travel in either direction at dangerous speed. As it very often has cars parked either side as well, it makes it unsafe for residents trying to enter or leave their properties. The street needs'traffic calming' devices placed appropriately."
1095,917,Potholes at the two new roundabouts,General,There are large cracks and potholes at the two new roundabouts in madsen street where the old road joins the roundabout. these potholes are located right where you lean for the roundabout on a motorcycle and when it is raining they fill with water and cause motorbikes to slide. They are extremely dangerous!!!
1096,918,Road surface full of pot holes,General,Full of potholes between Bonndah and Warriewood streets
1097,92,Damage to playground,General,The plastic coating on the raised platforms on the climbing fort is lifting and is a tripping hazard for my kids. Could some one have a quick look at the playground and if possible put a couple of replacement platforms on the climbing fort.
1098,920,Cutter,General,Cutter has lifted from tree trip hazard someone tripped walking there the other day and I had to help them get home knees were all grazed its on eagle at close to greendale rd
1099,921,Accident waiting to happen,General,"This is a busy 4-way intersection (Gadigal Avenue, Defries Avenue and Wolseley Grove) with no signage for right of way. On top of the cars, there are numerous pedestrians who run across the street, entering or exiting from the East Village shopping centre."
1100,922,Roundabout at Hall drive and Old Illawarra Road Menai,General,When stopped at the Give Way sign exiting Hall Drive trying to turn right into Old Illawarra road it is becoming increasingly difficult and quite dangerous at times to enter the Roundabout. The traffic approaching from my right make no attempt to even slow down let a lone give way at the sign. Me and my family which includes 2 learner drivers have been involved in many near misses and road rage incidents which have been caused by people being abusive to us on the roundabout after they come through the intersection at high speed. I feel this intersection needs a safer solution. Looking forward to a resolution as the traffic increases daily.
1101,923,Dangerous potholes,General,"There are a couple of large potholes Eastbound on General Holmes Drive at the entrance to the airport tunnel. These are extremely dangerous to the large numbers of cyclists that use the road as the only access south of Sydney. A cycling accident was caused by these potholes on Saturday 10 October, hospitalising one cyclist. There is another dangerous pothole eastbound on the same road 200m after the exit from the tunnel."
1102,925,Poor road conditions,General,"Lovell street in young would have to be the worst maintains road in regional nsw, there's even a page set up describing the condition of their local roads appalling, avoid young at all costs."
1103,926,Road damage Fyfe rd,General,A lot of large pot holes and road damage forming due to the construction work and trucks from across the road.. Yesterday we had the axle snap on a trailer on the back of ute....
1104,927,No stop line marked at stop sign,General,The intersection at Roberts Road and Old Wallgrove Road Eastern Creek has a stop sign with a give way road marking on the road this is causing massive confusion and is on a RMS heavy veacle assessment circuit can we please fix this problem urgently
1105,928,Line marking guids you into wrong lane,General,When turning right at Wonderland Drive onto Wallgrove Road Eastern Creek the marking when turning right from the left turn lane guides vehicles into the right lane instead of the left lane I have had many near misses due to this incorect marking can this problem please be fixed
1106,93,Broken swing at Gatton St playground,General,"On e of the swings at the Gatton Street playground is broken. Apart from no big swing for children, the chain could present a danger for children using the playground."
1107,930,Shopping trolleys,General,There are several shopping trolleys dumped in the street
1108,931,Goobarabah Avenue Eastern end,General,This part of Goobarabah is forever being patched up. It is a very well used piece of road as it takes motorist to Toukley via Malvina Pde and The Corso avoiding Wallarah Road.
1109,932,"Dangerous Potholes, narrow road and flooding",General,Part of Fairlands Road was recently repaired but the rest of the road and surrounding streets have not been repaired.
1110,934,Road needs resurfacing,General,James street needs resurface
1111,935,Blind intersection,General,"It is an accident waiting to happen. You cannot see up Derwent Pde. when coming out of Hilltop Ave. It is really scary if you are needing to turn right, as you are basically turning blind. IF A SPEED HUMP WERE PLACED ON DERWENT PDE. JUST BEFORE HILLTOP AVE IT WOULD MAKE IT MUCH SAFER. Thank you very much for fixing the previous Rd we advised you about. I am sure that there are many thankful motorists as a result of the action taken almost immediately and that was erecting No Stopping signs during peek hours along Bungarribee Rd between Resevoir and Flushcombe Rd. The traffic has improved out of sight in peek hour as a result of this. Thank you very much."
1112,937,Footpath dangerously close to road,General,"When travelling along the footpath at the Jetty Foreshores, heading south, you make a sharp left hand turn to follow the path towards the boat ramp. At this bend the road is very close with no barrier or boundary between. If you take the corner a bit wide, due to others using the path, bike riders etc, you could find yourself on the road where cars cut the corner. I have stopped taking my grandchildren on their bikes to this area for this reason. I would like to see some sort of barrier to keep the children safe. Thanks"
1113,938,Unsafe speed,General,"Many drivers use this street as a link between bush land dr and Cowper st, with majority travelling well above the speed limit, making it very dangerous for children and elderly especially as no footpaths. Speed humps would be a good deter ant for these persons."
